时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
780,2.549999999382,2.549999998778,2.549999995272,2.549999978971,2.549999904812,2.549999577340,2.549998191680,2.549992630421,2.549971640620,2.549897700640,2.549656262655,2.548930005826,2.546928426679,2.541896580834,2.530394428280,2.506526994566,2.461571114368,2.384591776258,2.264423937566,2.092763381404,1.867349354533
840,2.549999997990,2.549999996201,2.549999986307,2.549999943299,2.549999761222,2.549999014566,2.549996084066,2.549985181848,2.549947041132,2.549822419499,2.549444395219,2.548385392520,2.545657492880,2.539217939611,2.525317371511,2.497903114545,2.448485762828,2.366928632686,2.243367983485,2.070932773544,1.848348016294
900,2.549999994053,2.549999989225,2.549999963733,2.549999859785,2.549999448863,2.549997877837,2.549992133134,2.549972223067,2.549907297458,2.549709313453,2.549147688023,2.547672100268,2.544093880234,2.536105550460,2.519711141290,2.488791597799,2.435164221599,2.349480575551,2.223048153494,2.050206419330,1.830440734890
960,2.549999983837,2.549999971866,2.549999911334,2.549999679001,2.549998818306,2.549995738353,2.549985199333,2.549951005299,2.549846515255,2.549547434558,2.548749211970,2.546770001898,2.542223496776,2.532566118914,2.513615483084,2.479261938811,2.421678834766,2.332279547954,2.203419212415,2.030466162018,1.813588403035
1020,2.549999959330,2.549999931828,2.549999798248,2.549999313988,2.549997626738,2.549991953328,2.549973708875,2.549918035611,2.549757813763,2.549325075889,2.548232505820,2.545661746804,2.540037218819,2.528610853386,2.507069425391,2.469374109842,2.408085474269,2.315343511743,2.184442218031,2.011641999577,1.797643161159
1080,2.549999904568,2.549999845583,2.549999569596,2.549998621303,2.549995502695,2.549985611350,2.549955594904,2.549869068256,2.549633460864,2.549030110159,2.547581987254,2.544332832733,2.537530207902,2.524254315324,2.500111195516,2.459181793671,2.394431289592,2.298686152644,2.166081873871,1.993651813376,1.782627930025
1140,2.549999789797,2.549999670904,2.549999133499,2.549997377375,2.549991907012,2.549975480580,2.549928256650,2.549799130786,2.549465036054,2.548650294145,2.546783222778,2.542771464794,2.534700992735,2.519512664240,2.492775756769,2.448728759829,2.380748320126,2.282306164033,2.148297219818,1.976447091553,1.768423368962
1200,2.549999562817,2.549999336227,2.549998344152,2.549995250675,2.549986092070,2.549959963193,2.549888537636,2.549702576286,2.549243598106,2.548173512048,2.545823060246,2.540968306795,2.531550779988,2.514403140790,2.485096153592,2.438055003339,2.367068249570,2.266213589603,2.131074558100,1.959982521114,1.754940357329
1260,2.549999136868,2.549998726336,2.549996980868,2.549991770581,2.549977061515,2.549937058556,2.549832722839,2.549573156876,2.548959857187,2.547587998472,2.544689771796,2.538916433009,2.528083338001,2.508944355648,2.477104674583,2.427198178152,2.353420930175,2.250418560985,2.114396926052,1.944206276637,1.742055901151
1320,2.549998374588,2.549997664047,2.549994723336,2.549986294178,2.549963532714,2.549904337439,2.549756555209,2.549404116834,2.548604352455,2.546882545890,2.543373173375,2.536611249437,2.524304723020,2.503155949953,2.468832507947,2.416192884299,2.339832096437,2.234925097406,2.098234406306,1.929049964022,1.729819532258
1380,2.549997067804,2.549995887865,2.549991123687,2.549977972457,2.549943904021,2.549858928442,2.549655268980,2.549188295359,2.548167611067,2.546046638642,2.541864579007,2.534050077051,2.520222305538,2.497056846623,2.460306800430,2.405065740789,2.326315666596,2.219722886990,2.082550057525,1.914484839387,1.718196839070
