time_s,r=0.0cm,r=0.1cm,r=0.2cm,r=0.3cm,r=0.4cm,r=0.5cm,r=0.6cm,r=0.7cm,r=0.8cm,r=0.9cm,r=1.0cm,r=1.1cm,r=1.2cm,r=1.3cm,r=1.4cm,r=1.5cm,r=1.6cm,r=1.7cm,r=1.8cm,r=1.9cm,surface,radius_cm
72840,0.350128988360,0.348844380345,0.344987153549,0.338545464569,0.329493933825,0.317783458068,0.303322682852,0.285943521250,0.265332020821,0.240871952012,0.211214361928,0.172602100088,0.099946792132,,,,,,,,0.078032969500,1.209533333333
72900,0.349761428410,0.348478756551,0.344627323323,0.338195243597,0.329157069969,0.317463618311,0.303023445160,0.285668397847,0.265084506709,0.240655654636,0.211033272892,0.172461003700,0.099828980238,,,,,,,,0.077967314131,1.209500000000
72960,0.349394752839,0.348114011912,0.344268356642,0.337845860356,0.328821008130,0.317144535340,0.302724909976,0.285393912004,0.264837561317,0.240439847218,0.210852587176,0.172320213525,0.099711305804,,,,,,,,0.077901873545,1.209466666667
73020,0.349028958759,0.347750143558,0.343910250690,0.337497312118,0.328485745698,0.316826206700,0.302427075028,0.285120063770,0.264591182816,0.240224528183,0.210672303480,0.172179728959,0.099593767671,,,,,,,,0.077836646878,1.209433333333
73080,0.348664043292,0.347387148627,0.343553002657,0.337149596163,0.328151280076,0.316508629944,0.302129938053,0.284846851092,0.264345369386,0.240009695967,0.210492420511,0.172039548995,0.099476364681,,,,,,,,0.077771633268,1.209400000000
73140,0.348300003570,0.347025024272,0.343196609750,0.336802709783,0.327817608677,0.316191802382,0.301833496797,0.284574271923,0.264100119212,0.239795349008,0.210312935440,0.171899672628,0.099359095679,,,,,,,,0.077706831858,1.209366666667
73200,0.347936836739,0.346663767653,0.342841069181,0.336456650279,0.327484728921,0.315875720680,0.301537749013,0.284302324224,0.263855430487,0.239581485753,0.210133841470,0.171760098693,0.099241959508,,,,,,,,0.077642241796,1.209333333333
73260,0.347574539953,0.346303375944,0.342486378178,0.336111414964,0.327152638241,0.315560383587,0.301242692464,0.284031005966,0.263611301413,0.239368104654,0.209955144390,0.171620825919,0.099124944424,,,,,,,,0.077577862232,1.209300000000
73320,0.347213110380,0.345943846330,0.342132533977,0.335767001161,0.326821334080,0.315245788695,0.300948324922,0.283760315126,0.263367730196,0.239155204170,0.209776842928,0.171481853756,0.099008056086,,,,,,,,0.077513692321,1.209266666667
73380,0.346852545197,0.345585176005,0.341779533825,0.335423406204,0.326490813889,0.314931933607,0.300654644169,0.283490249690,0.263124712694,0.238942782764,0.209598935815,0.171343181218,0.098891296969,,,,,,,,0.077449731222,1.209233333333
73440,0.346492841593,0.345227362176,0.341427374980,0.335080627435,0.326161075130,0.314618815934,0.300361647991,0.283220807650,0.262882248711,0.238730838907,0.209421421790,0.171204807322,0.098774665919,,,,,,,,0.077385978097,1.209200000000
73500,0.346133996767,0.344870402059,0.341076054710,0.334738662210,0.325832115276,0.314306433296,0.300069334189,0.282951987009,0.262640337256,0.238519371075,0.209244299594,0.171066730960,0.098658161784,,,,,,,,0.077322432113,1.209166666667
73560,0.345776007930,0.344514292882,0.340725570296,0.334397507892,0.325503931807,0.313994783323,0.299777700567,0.282683785774,0.262398976565,0.238308377752,0.209067567975,0.170928950809,0.098541783412,,,,,,,,0.077259092440,1.209133333333
73620,0.345418872303,0.344159031885,0.340375919026,0.334057161856,0.325176522216,0.313683863653,0.299486744940,0.282416201964,0.262158164879,0.238097857425,0.208891225685,0.170791466377,0.098425529650,,,,,,,,0.077195958251,1.209100000000
73680,0.345062587118,0.343804616314,0.340027098202,0.333717621455,0.324849884005,0.313373671935,0.299196465060,0.282149233601,0.261917900448,0.237887808401,0.208715271481,0.170654276697,0.098309399349,,,,,,,,0.077133028724,1.209066666667
