时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
63420,0.304695426156,0.304397588138,0.303502825978,0.302007328991,0.299904518344,0.297184681866,0.293834411042,0.289835776964,0.285165143569,0.279791454132,0.273673720586,0.266757254623,0.258967819253,0.250202155177,0.240311766631,0.229073116054,0.216127338207,0.200840711256,0.181907412513,0.155700009939,0.086590058974
63480,0.304433539045,0.304136094183,0.303242512009,0.301748983436,0.299648932478,0.296932651335,0.293586737836,0.289593272019,0.284928630280,0.279561773162,0.273451736562,0.266543865611,0.258763970485,0.250008859530,0.240130136363,0.228904414581,0.215973070625,0.200702798754,0.181788579993,0.155604850844,0.086494123646
63540,0.304172329412,0.303875276660,0.302982871332,0.301491305938,0.299394007331,0.296681272083,0.293339704354,0.289351393116,0.284692727201,0.279332684397,0.273230324521,0.266331026085,0.258560646353,0.249816061197,0.239948973447,0.228736147617,0.215819201466,0.200565244832,0.181670061827,0.155509958504,0.086398576614
63600,0.303911794754,0.303615133069,0.302723901457,0.301234294021,0.299139740455,0.296430541691,0.293093308214,0.289110137915,0.284457432046,0.279104185607,0.273009482297,0.266118733953,0.258357844842,0.249623758248,0.239768276048,0.228568313426,0.215665729103,0.200428047975,0.181551856610,0.155415331577,0.086303415806
63660,0.303651932579,0.303355660921,0.302465599904,0.300977945225,0.298886129411,0.296180457751,0.292847547045,0.288869504089,0.284222742536,0.278876274570,0.272789207733,0.265906987129,0.258155563947,0.249431948764,0.239588042340,0.228400910282,0.215512651919,0.200291206680,0.181433962949,0.155320968731,0.086208639163
63720,0.303392740405,0.303096857738,0.302207964205,0.300722257097,0.298633171770,0.295931017863,0.292602418484,0.288629489320,0.283988656404,0.278648949079,0.272569498685,0.265695783539,0.257953801670,0.249240630834,0.239408270504,0.228233936469,0.215359968305,0.200154719449,0.181316379457,0.155226868641,0.086114244638
63780,0.303134215763,0.302838721053,0.301950991904,0.300467227198,0.298380865115,0.295682219642,0.292357920182,0.288390091301,0.283755171395,0.278422206932,0.272350353017,0.265485121118,0.257752556026,0.249049802558,0.239228958733,0.228067390280,0.215207676659,0.200018584796,0.181199104758,0.155133029996,0.086020230197
63840,0.302876356191,0.302581248409,0.301694680555,0.300212853098,0.298129207041,0.295434060711,0.292114049798,0.288151307736,0.283522285260,0.278196045941,0.272131768604,0.265274997812,0.257551825037,0.248859462044,0.239050105227,0.227901270014,0.215055775392,0.199882801241,0.181082137483,0.155039451492,0.085926593821
63900,0.302619159243,0.302324437361,0.301439027721,0.299959132377,0.297878195152,0.295186538704,0.291870805005,0.287913136340,0.283289995765,0.277970463927,0.271913743329,0.265065411576,0.257351606737,0.248669607409,0.238871708198,0.227735573984,0.214904262919,0.199747367315,0.180965476271,0.154946131833,0.085833333502
63960,0.302362622480,0.302068285476,0.301184030979,0.299706062629,0.297627827062,0.294939651267,0.291628183483,0.287675574835,0.283058300684,0.277745458719,0.271696275087,0.264856360374,0.257151899169,0.248480236781,0.238693765865,0.227570300507,0.214753137667,0.199612281555,0.180849119774,0.154853069734,0.085740447244
