时间/s,0.0 cm,0.1 cm,0.2 cm,0.3 cm,0.4 cm,0.5 cm,0.6 cm,0.7 cm,0.8 cm,0.9 cm,1.0 cm,1.1 cm,1.2 cm,1.3 cm,1.4 cm,1.5 cm,1.6 cm,1.7 cm,1.8 cm,1.9 cm,2.0 cm
660,2.549999999997,2.549999999990,2.549999999936,2.549999999526,2.549999996581,2.549999976714,2.549999852861,2.549999146543,2.549995489380,2.549978399048,2.549906663889,2.549637248105,2.548734542523,2.546041688574,2.538897579768,2.522042230132,2.486635380141,2.420251022966,2.308743732037,2.140117953230,1.909237583313
720,2.549999999978,2.549999999941,2.549999999654,2.549999997777,2.549999986026,2.549999916898,2.549999539948,2.549997652117,2.549989025992,2.549953245543,2.549819047470,2.549365310032,2.547985366471,2.544215710843,2.534971420124,2.514613867420,2.474300487526,2.402338923687,2.286147385175,2.115726894496,1.887535424086
780,2.549999999878,2.549999999703,2.549999998477,2.549999991396,2.549999952248,2.549999748423,2.549998761428,2.549994353294,2.549976301539,2.549908815485,2.549679247914,2.548970407142,2.546987099094,2.541963593248,2.530447776256,2.506542003433,2.461537001449,2.384520814845,2.264342130225,2.092688350942,1.867275289848
840,2.549999999445,2.549999998759,2.549999994367,2.549999971640,2.549999859266,2.549999334695,2.549997049136,2.549987825459,2.549953530064,2.549836493352,2.549470948076,2.548428114441,2.545714410321,2.539277375709,2.525359257538,2.497908413795,2.448449021170,2.366862671028,2.243294386509,2.070865744889,1.848286204633
900,2.549999997865,2.549999995572,2.549999981975,2.549999918263,2.549999633315,2.549998427082,2.549993644343,2.549976006909,2.549915805383,2.549726264294,2.549177159400,2.547715927698,2.544147909433,2.536157413112,2.519743150940,2.488789445487,2.435126286929,2.349419740130,2.222983025591,2.050147756941,1.830383310885
960,2.549999992866,2.549999986154,2.549999948984,2.549999789628,2.549999138469,2.549996613953,2.549987415169,2.549956118295,2.549857136729,2.549567043187,2.548780900025,2.546813915424,2.542273953010,2.532610854821,2.513639405567,2.479254765342,2.421641800333,2.332225258234,2.203362879929,2.030412714411,1.813530896084
1020,2.549999978875,2.549999961349,2.549999869940,2.549999508127,2.549998145424,2.549993264907,2.549976783447,2.549924622333,2.549770551369,2.549347031230,2.548265728989,2.545704949028,2.540083754855,2.528649054248,2.507086639505,2.469363119106,2.408049062234,2.315292871073,2.184389060129,2.011592649213,1.797598154130
1080,2.549999943624,2.549999902125,2.549999696840,2.549998940569,2.549996294734,2.549987474643,2.549959667176,2.549877221689,2.549648236613,2.549054044114,2.547616110003,2.544374700077,2.537572672095,2.524286629337,2.500123054245,2.459168626579,2.394397191826,2.298641533145,2.166036696313,1.993606744602,1.782574533455
1140,2.549999862504,2.549999772198,2.549999345889,2.549997873684,2.549993056493,2.549978010745,2.549933442364,2.549808891914,2.549481710774,2.548675823927,2.546817708196,2.542811602931,2.534739516342,2.519539922174,2.492783475032,2.448714181034,2.380715806020,2.282264391619,2.148253191021,1.976404299504,1.768383810968
1200,2.549999689943,2.549999507314,2.549998680142,2.549995985443,2.549987688800,2.549963268718,2.549894924518,2.549713938105,2.549261988307,2.548200255891,2.545857440243,2.541006404045,2.531585439028,2.514425806897,2.485100257899,2.438039157069,2.367036949235,2.266174478578,2.131034463108,1.959944418098,1.754900658163
1260,2.549999347140,2.549999000654,2.549997487983,2.549992813161,2.549979197069,2.549941235983,2.549840367847,2.549586069141,2.548979747683,2.547615587444,2.544723650564,2.538952281841,2.528114287721,2.508962915998,2.477105675520,2.427181145192,2.353390228788,2.250381092582,2.114359042811,1.944172093113,1.742024611286
1320,2.549998705691,2.549998084104,2.549995457787,2.549987719707,2.549966296504,2.549909467387,2.549765484299,2.549418493337,2.548625510389,2.546910636704,2.543406228363,2.536644733433,2.524332188174,2.503170963260,2.468831186751,2.416175682141,2.339803668079,2.234892231948,2.098202696269,1.929017962198,1.729780313448
1380,2.549997566892,2.549996505367,2.549992149408,2.549979859382,2.549947379823,2.549865073332,2.549665479743,2.549204024828,2.548189805961,2.546074942554,2.541896604022,2.534081243077,2.520246683119,2.497068983376,2.460303829200,2.405048651141,2.326288901956,2.219692108217,2.082518537375,1.914453159833,1.718166872025
